x_1,x_2,y
0.4918537142340409,0.5438774935459457,africa
0.5816281468945843,0.44158568234043494,africa
0.5312035594111606,0.5147792061887535,africa
0.5872289839549406,0.4683410941482258,africa
0.5827560126534236,0.578867683051158,africa
0.5584885245942833,0.40419087315780533,africa
0.5837615429217325,0.5431901447973382,africa
0.5471689096299674,0.4797140544552627,africa
0.5506275873805531,0.4628411285766083,africa
0.583788348017994,0.5303373029002088,africa
0.5081274328277359,0.5604486141572467,africa
0.604533876015914,0.5134634200114506,africa
0.5552387414996283,0.567460866166759,africa
0.5018857510676789,0.5804392693413825,africa
0.5621448957930448,0.4127123467609882,africa
0.6057157900850261,0.5218759131161448,africa
0.5599851506398861,0.582151500247605,africa
0.5409943876870046,0.5449125825663962,africa
0.5847844159792049,0.478416508822487,africa
0.5672861192957263,0.4121260579449384,africa
0.5285446747285769,0.591888324448526,africa
0.5659221612931715,0.4830184116420295,africa
0.5703123713601852,0.41523244284926464,africa
0.5367462292031138,0.5615785891467951,africa
0.5522477788793226,0.4635751256212489,africa
0.5756023030033307,0.4726638535939891,africa
0.5085990975926836,0.5737543948470525,africa
0.5709114966835973,0.550780342145789,africa
0.5072536964233644,0.5421564194516076,africa
0.5520548664941052,0.46423800539640114,africa
0.5457434930340963,0.5203198692132182,africa
0.5317621586394189,0.5154224681022335,africa
0.5771360979509429,0.5806969198463632,africa
0.5794328293933182,0.4758780802571392,africa
0.5173067111250053,0.5353024790126568,africa
0.5641452577118575,0.4641278201240693,africa
0.5205911620309945,0.5849609694061795,africa
0.5283044258580102,0.5904397483528502,africa
0.5732060595317918,0.4044901358265184,africa
0.568874189318825,0.4340022723341519,africa
0.542748228554586,0.565616663084208,africa
0.5230011579335738,0.5387278306291241,africa
0.5679299922575879,0.515642562487947,africa
0.5960441250371399,0.46511700149698887,africa
0.5049472606888457,0.5608096129735111,africa
0.5974065019111204,0.49725467898516784,africa
0.554143137761785,0.47280599650538213,africa
0.5433343468728545,0.4470988218626514,africa
0.5936796084467574,0.482106832735514,africa
0.5849690922802366,0.4397443912932465,africa
0.5308555295839943,0.5441219622307822,africa
0.5678845567133646,0.5011923668246353,africa
0.575419731651746,0.4812117202792343,africa
0.5500800887018364,0.5624018196096039,africa
0.5891597795858367,0.5059329372650706,africa
0.5512003662623008,0.41434562818306886,africa
0.513116164775716,0.572545034844354,africa
0.5952716488977062,0.447714644832088,africa
0.5846798304350536,0.549405775810675,africa
0.5502466591808344,0.48451661589702333,africa
0.5346469560780117,0.582849221582853,africa
0.5390306998339595,0.5676047638329369,africa
0.552946754671254,0.4106919259472793,africa
0.5806640055121645,0.5692046158339906,africa
0.5614173296483458,0.48383307979736556,africa
0.5575698989671606,0.5045624210400559,africa
0.5539917869511143,0.563713756221997,africa
0.5236468442773863,0.536104896889343,africa
0.5575339383962657,0.49080870788209163,africa
0.5982587769707064,0.5124824844176579,africa
0.5538973656993037,0.5193210147856216,africa
0.5993195092749989,0.53441545005428,africa
0.5453212500507543,0.5289139016658863,africa
0.5275725195452691,0.5726241884661865,africa
0.5386784520663105,0.509953079214946,africa
0.5570058861890034,0.48127885590066943,africa
0.5469523274974913,0.41852744597175195,africa
0.5616046421853341,0.4859603640235247,africa
0.5337182722983402,0.5001989015322521,africa
0.5521112619496628,0.44646873122289443,africa
0.5441515623709027,0.5023421052263177,africa
0.5486738713968633,0.5056955801673891,africa
0.5455819779137074,0.4512844724219106,africa
0.5880168243163142,0.49359068957643226,africa
0.5408806676635438,0.43880237371683006,africa
0.5587404561242068,0.5404491241909286,africa
0.5419641572217041,0.4913843431966467,africa
0.5770048877257934,0.567807932965126,africa
0.5667827422377617,0.4403698764386872,africa
0.568977370161939,0.5788625614218456,africa
0.5307359811600345,0.526895282536956,africa
0.595905775980404,0.4678685774991449,africa
0.5090496844396122,0.5166715286928203,africa
0.5204335932223214,0.5137482400181481,africa
0.6077970873151067,0.5010697581868292,africa
0.5692788193525469,0.5580919924110037,africa
0.5106157883275451,0.5755288300212243,africa
0.49968426769768315,0.548558862210039,africa
0.5740804836050323,0.4716553716833658,africa
0.5620912421354214,0.45083363345380745,africa
0.5377292669645989,0.5663356672715635,africa
0.5523731558603706,0.47509087572428343,africa
0.5954526548598831,0.4945156958212261,africa
0.5176824479434478,0.5255193819562584,africa
0.48187496844166444,0.5479526557994057,africa
0.5913931101399879,0.4439998139213527,africa
0.4798513342539904,0.5319023197376475,africa
0.549308605778755,0.4216745104644952,africa
0.6046357466737999,0.5172638861057008,africa
0.5589847383101414,0.585215144514856,africa
0.5798060344502725,0.5088095365688565,africa
0.5572641306644169,0.5421109251436428,africa
0.595671595879599,0.4497653367181563,africa
0.571856527786016,0.5089528150017422,africa
0.5845693124864489,0.43324661068427006,africa
0.558133400761664,0.5839815031083068,africa
0.5302355056018561,0.5780839459900118,africa
0.5529729554703092,0.4682234245758641,africa
0.5784847944281012,0.5123973704578303,africa
0.4865942922694504,0.5435241281491218,africa
0.5613654224405388,0.5649794848267425,africa
0.5688001972560907,0.4914147562375363,africa
0.555101092426506,0.4314115074481225,africa
0.5197653354516386,0.5617328257147224,africa
0.6097165091643001,0.5154548744324455,africa
0.4945404024855917,0.5335278406359755,africa
0.5577112487770616,0.4020259058864578,africa
0.5443944276059229,0.5140497611386692,africa
0.5376151905871028,0.5540749468235439,africa
0.5820835175560092,0.4832861347345615,africa
0.5319068745647195,0.5355557133829064,africa
0.5601906379509277,0.454429137005779,africa
0.5417060772880945,0.5182667656076687,africa
0.5016136146853173,0.5432909808489779,africa
0.5976957451619509,0.4931122433156241,africa
0.5486347904349855,0.5216364347464852,africa
0.5838586882105461,0.5560407038784588,africa
0.5553367535078486,0.4834437823880897,africa
0.5333516721612388,0.5117372427517725,africa
0.5835784327791367,0.4502958669268915,africa
0.6059716441537878,0.5252328005291002,africa
0.5084612438500089,0.5710399240249584,africa
0.5426383632909652,0.4968909739922174,africa
0.5017950398866354,0.5606936380880412,africa
0.5484878095594092,0.5538437710402787,africa
0.5398635638910073,0.5346327774198961,africa
0.5821701593405721,0.4313955920462259,africa
0.5435824521340489,0.5878652883101645,africa
0.5812417943266517,0.4922500006254825,africa
0.5217603844884549,0.5953680936416766,africa
0.5299844832693468,0.5780024502387915,africa
0.5323348882821924,0.5799988480983519,africa
0.5765086157402638,0.4238340250156921,africa
0.534396558944103,0.5300226443584019,africa
0.5126090344634339,0.5660194683737878,africa
0.540014496825249,0.5132886888376756,africa
0.5613007883162147,0.5366309351132773,africa
0.5133399602122491,0.5335464722184685,africa
0.503298081868643,0.5745659807590306,africa
0.5666085315349361,0.4497735562787255,africa
0.5469807407701274,0.47175133000354086,africa
0.4971115234280702,0.5260527569184865,africa
0.5362992039940985,0.5602284734555855,africa
0.559960135170412,0.4289184818785279,africa
0.5924546944584619,0.44601839637910123,africa
0.5877087948871619,0.5303838418024489,africa
0.5451725142052586,0.49090072736113977,africa
0.5541132120880412,0.4308589271388007,africa
0.5979175477349712,0.5243486142538949,africa
0.557959276653206,0.5222449651871692,africa
0.508712661584084,0.5760578735687716,africa
0.5712885364718767,0.4022275571601187,africa
0.5193239401315695,0.5720799572337938,africa
0.575686422912323,0.5305498066288631,africa
0.5045763034390895,0.5673835469250124,africa
0.5661944343112868,0.5484783013401603,africa
0.5587263037082587,0.4754387528000451,africa
0.570900008517859,0.4185245690195625,africa
0.5466944700357265,0.5653958473854894,africa
0.5430938738470384,0.5117386978847818,africa
0.5880270508857154,0.5280086886149715,africa
0.5174879098595957,0.5300416299898493,africa
0.559741177554753,0.4219384745934692,africa
0.5652448441802317,0.49308702340942157,africa
0.5253586522788901,0.5226080126851663,africa
0.5147118256051102,0.5760775911074983,africa
0.585340716676303,0.43117651763505993,africa
0.4912439823336415,0.5527026141661027,africa
0.5913389764293882,0.48509037684431455,africa
0.5602003944765606,0.4668317091843478,africa
0.5420548661428733,0.5611950040499426,africa
0.5258220488525085,0.5392948885670126,africa
0.6091526911770215,0.5155292708523794,africa
0.5767719831092093,0.4919062028601706,africa
0.6106378107989381,0.5150762252615159,africa
0.5606082587411794,0.5487030730742156,africa
0.5496742612380594,0.5162130308091283,africa
0.5389472473285571,0.5227960657150046,africa
0.5124948613873517,0.5378508303688844,africa
0.5655066474426846,0.4165967798936242,africa
0.5468390996352339,0.539824146681314,africa
0.5831837915579545,0.5626244385255974,africa
0.5881808186576458,0.5392628135017102,africa
0.5623619105026721,0.5541987600292365,africa
0.5537701822917701,0.44199506284725987,africa
0.6094501155311163,0.5156549416616804,africa
0.5353906726805222,0.5509662836211762,africa
0.5466647107788363,0.5341281408924905,africa
0.554734274143016,0.4452318749179862,africa
0.5596157288809535,0.4499917224319274,africa
0.5917958069660677,0.5238588754237561,africa
0.5080384337983909,0.5431448529028872,africa
0.5756722305642897,0.5444625189263866,africa
0.5531280065856438,0.5811847673436774,africa
0.5253087617737504,0.5292351445622611,africa
0.5789783483589942,0.4394919479226638,africa
0.5497806487972623,0.5194487902093036,africa
0.5594623278793142,0.43653886174769196,africa
0.5390070283845463,0.5066901104160407,africa
0.560600926056967,0.47253123237936556,africa
0.6036130241578167,0.5068326892427562,africa
0.502777801993327,0.5425420898615773,africa
0.6060336860940246,0.5193960488783789,africa
0.5351136753871167,0.5666193170927513,africa
0.5453699430888883,0.4405296618842429,africa
0.559836922413647,0.44125608942337624,africa
0.5596373354988321,0.49520723288881263,africa
0.5783197222673383,0.5168781160611101,africa
0.6007458166964836,0.5096596159051088,africa
0.5747226133563205,0.5816844961655884,africa
0.5894377885462141,0.5299552286175959,africa
0.5424750433617735,0.5862252227874467,africa
0.5926569646974726,0.455945057006668,africa
0.5481989813314304,0.4196236959702482,africa
0.5102601154843992,0.5951355154782252,africa
0.553465416380297,0.5123685925365529,africa
0.5641746747152044,0.443178061755778,africa
0.5683084704355388,0.5709994026902816,africa
0.502391280033409,0.5648633497191592,africa
0.4854224243982236,0.5536518885253325,africa
0.4904016030285835,0.5377912138026315,africa
0.5815911740765471,0.4494714454227857,africa
0.578423920557519,0.509482370138233,africa
0.5043194826333394,0.5384850539724788,africa
0.5842498987441248,0.4459316894725974,africa
0.5600903289368588,0.47582107793025497,africa
0.549690578035458,0.5176323616534788,africa
0.5593293972368114,0.510398497554617,africa
0.5829877857071056,0.4149240374410642,africa
0.5538783332750334,0.4873941213263948,africa
0.5999142740300808,0.5341728848389435,africa
0.5788122281557283,0.4421845179532494,africa
0.5503729913767902,0.41197210319221234,africa
0.5080712044651667,0.5820950078630888,africa
0.5699604371604257,0.47130217436781596,africa
0.5402534655312371,0.5433499589003028,africa
0.5360292842138342,0.4964249604166433,africa
0.5631183524962449,0.44350069531472636,africa
0.5334030444239486,0.5585587888442265,africa
0.5763761866339525,0.5271166227862963,africa
0.5653194044965313,0.44558264553065685,africa
0.5703316149091263,0.5504829948633543,africa
0.5333652697556746,0.5442830994725433,africa
0.5699131668622546,0.4890447241030521,africa
0.506560112664787,0.5457266087120763,africa
0.5346146516237964,0.5453841684595461,africa
0.5447560226921827,0.4876388839681951,africa
0.6018625580483226,0.4932956574933788,africa
0.5644335900282292,0.5042878293602542,africa
0.5182231129643591,0.5959233398547323,africa
0.5445876844651524,0.4639638865256156,africa
0.5301572381912278,0.5127799054678158,africa
0.5411839407271494,0.4724990509815902,africa
0.49418340331989163,0.5554041519201561,africa
0.5484794454340077,0.4842071079586767,africa
0.5778487486038609,0.4670926982478334,africa
0.5818832451856986,0.5687893003472029,africa
0.5770922223738968,0.47621081189826486,africa
0.5219563462201282,0.540248785839713,africa
0.5617600852288629,0.4304213851919353,africa
0.5564443182858239,0.4041372369598094,africa
0.5763749216596906,0.5030502715261873,africa
0.5809014357122639,0.5520911042548772,africa
0.5623830363397051,0.45755793830921,africa
0.5753264986130471,0.5545065083925453,africa
0.5626396020830781,0.4442586195771373,africa
0.5619354720700481,0.4843066156339034,africa
0.5053798540937853,0.5773962126993873,africa
0.548650036911477,0.47583954958768904,africa
0.5619788234300448,0.4063525237621579,africa
0.5411906532604529,0.4570239075064053,africa
0.5333487657607577,0.5264398781925862,africa
0.5412131470170606,0.47822090042167253,africa
0.5655389636052618,0.536048685050692,africa
0.5687058131346646,0.4482908735287183,africa
0.5378785724309737,0.5430401663986599,africa
0.532366378365562,0.5846653764515174,africa
0.5629676782944282,0.4254050056732043,africa
0.5201461069228455,0.5973630216001166,africa
0.5441285576981609,0.4277885485506435,africa
0.554184582354733,0.5483168718750602,africa
0.5408494000755287,0.572561716212308,africa
0.517666751368558,0.5768695305475589,africa
0.565908501521396,0.5745438950843752,africa
0.5445497780221359,0.5004971339018643,africa
0.5039122428188778,0.5723722035030976,africa
0.5968303042810719,0.5040410805685139,africa
0.5188904522743454,0.5255726735668887,africa
0.5709547785906436,0.5313955124833827,africa
0.5095458673315036,0.5245628125035341,africa
0.5820863965402476,0.5419568869856037,africa
0.5624006628377619,0.487346654963665,africa
0.5098782350769664,0.5295082187497558,africa
0.5476707968192266,0.4180981325292722,africa
0.5113039519396929,0.5648887208516581,africa
0.5971436396217302,0.5196519950964286,africa
0.5829992215779056,0.43866178110052945,africa
0.612523612154707,0.5047067537621087,africa
0.5235324906898102,0.5538390191831472,africa
0.5399348570950196,0.5838966117167054,africa
0.5610399447651468,0.4220308706271667,africa
0.5178108598127485,0.5720548190522328,africa
0.5006996758896594,0.5763329537277398,africa
0.5695892735751857,0.48726876139049535,africa
0.5595933983697141,0.5256067817963965,africa
0.48991999646457096,0.552816682104794,africa
0.5231785081096526,0.5300198434714265,africa
0.5823134151080556,0.4920118752642908,africa
0.492149673200205,0.5605259735720612,africa
0.5688931506592495,0.43902618465501053,africa
0.5253311052083769,0.5542992495302946,africa
0.5704688839560991,0.41275023903283947,africa
0.5834706577940908,0.47207520992941143,africa
0.5937575907904699,0.4660279132759615,africa
0.49223371795196746,0.5684150299586064,africa
0.5105008960179857,0.5849367273884184,africa
0.5932249330741027,0.44596144489510536,africa
0.5303674125539705,0.5332905406225121,africa
0.5069222851768974,0.5407070274851912,africa
0.5679625533060632,0.4241425991564055,africa
0.5496378245498054,0.48501038575240274,africa
0.5440050232225566,0.5504709983298992,africa
0.5719479752827559,0.5366433578442756,africa
0.5732237564380124,0.42707848640929047,africa
0.5426573091527623,0.443031791685209,africa
0.5031064642127795,0.5619688296835541,africa
0.5487351631531109,0.476117240891344,africa
0.5130789113737476,0.5135388155668605,africa
0.5513974389526737,0.43482906296766277,africa
0.5628379342397254,0.5757769059599762,africa
0.5217239406117261,0.5194327369133007,africa
0.5168070776864967,0.5482872920064551,africa
0.5371734002681462,0.510647571860372,africa
0.5367603839599314,0.5563526374772226,africa
0.5078470230101909,0.5520682849241831,africa
0.561321144109502,0.48981229859325814,africa
0.5654901341065837,0.47091162039266554,africa
0.5699919388059803,0.5220770247477551,africa
0.5127970663538911,0.5377016098003892,africa
0.5544737383213937,0.46322649568607777,africa
0.4965781895470319,0.5597759708046001,africa
0.4917152092010578,0.5166187382976856,africa
0.6019259892044884,0.5177739864551122,africa
0.5515055045139874,0.5554752687413188,africa
0.5313829593112307,0.5394188169261684,africa
0.533597138720703,0.5057749818496694,africa
0.5141579495655395,0.5761216354599886,africa
0.5178077292858002,0.5361522714346346,africa
0.5181595248374317,0.5620999036773879,africa
0.5587205776769545,0.45554163310819473,africa
0.5034970150359216,0.5394289339941227,africa
0.6113705801945098,0.5226808491515926,africa
0.4944791767034231,0.5653793196171544,africa
0.5561448418805395,0.5318224039876419,africa
0.581073192655625,0.5573968713172943,africa
0.5804165855997272,0.5070275449104202,africa
0.5738667678609527,0.5216238569672718,africa
0.49732416796942214,0.5346204539191541,africa
0.5085369702917069,0.5166578685656001,africa
0.5989026860781658,0.457584826902792,africa
0.5431476603966503,0.5572643756457855,africa
0.5396572176755867,0.534295511850196,africa
0.5460702621809277,0.4649129197105957,africa
0.532642261115397,0.5303435235175984,africa
0.5750801033477531,0.47650362625302256,africa
0.558822002638874,0.4180542845923405,africa
0.5467304008761826,0.46142303236377114,africa
0.5719615119628394,0.5817290453642194,africa
0.541376365008746,0.48779817296951744,africa
0.5796668387811911,0.5133731834143805,africa
0.5395797321476385,0.44892310265998203,africa
0.5216805729543504,0.56279328476984,africa
0.5926396460050178,0.53059476376981,africa
0.5590410473709567,0.44406232622251074,africa
0.5976939180056373,0.4645082972808423,africa
0.497347568365085,0.5565983527191316,africa
0.5699984835782347,0.47967177303663533,africa
0.558372347888221,0.47031652194602325,africa
0.5866936118119467,0.5409942909965251,africa
0.5562687101062506,0.5631953787616935,africa
0.5474123702390883,0.41467869714593675,africa
0.5812383791151353,0.4126637480098849,africa
0.5898351342808152,0.4835972259915904,africa
0.5886501325795682,0.5427014011886606,africa
0.5764293391455538,0.5232532586954936,africa
0.5803620649974931,0.5223851205725989,africa
0.5773928285989759,0.5149888539904396,africa
0.557173266495727,0.5153588794786035,africa
0.6093329801936179,0.5184674758397759,africa
0.5826295960742186,0.42945738679912915,africa
0.5860043761074566,0.4933688707844167,africa
0.5883787138131926,0.49264897950759856,africa
0.5220237023267297,0.5833876126524908,africa
0.5618265173805815,0.46393784487582734,africa
0.5296019801798811,0.5197309565832509,africa
0.504234139989525,0.535929849817685,africa
0.5730647446478854,0.5618188135965536,africa
0.5683501532109265,0.4667826204116384,africa
0.506376341278624,0.5346444757438734,africa
0.4970574038317095,0.5561081894180011,africa
0.5475609345207877,0.522227304063037,africa
0.501876721139611,0.5320734711438692,africa
0.49373130120289166,0.5399063077480285,africa
0.5619157167045713,0.435301529533901,africa
0.5542466146541827,0.43193552715678285,africa
0.5769135219024205,0.5225784543261804,africa
0.4868950393900834,0.5462982059356887,africa
0.5796404510813493,0.5311064834741681,africa
0.5672727184930559,0.5178169372635397,africa
0.5094508872659793,0.5445800918125644,africa
0.48626289037216,0.5262180621247949,africa
0.5612322780052491,0.5409807774170963,africa
0.5149327074363659,0.5906192623723565,africa
0.5538146707806209,0.4036671321317786,africa
0.5313239676387829,0.569477920613652,africa
0.584007835855859,0.5389751134009971,africa
0.5277852035646964,0.5300538843359003,africa
0.5465977783552278,0.5777482128091286,africa
0.5992653154768874,0.4584647525275346,africa
0.5849986391785822,0.46485297719922747,africa
0.5136905186871049,0.5908005205906283,africa
0.4878572201263539,0.5197001160845817,africa
0.5946068873651987,0.4559551681292183,africa
0.5542374833159392,0.5279460469794933,africa
0.5388513957363648,0.5000139292932306,africa
0.5392310971266355,0.5652194589930098,africa
0.5697528385705489,0.4957120640896415,africa
0.581378237573584,0.5695091246706073,africa
0.5719456699863238,0.5385052969745999,africa
0.5811690660636664,0.46884699738130564,africa
0.5674558570479388,0.5569649805253151,africa
0.5237418982203396,0.5985288576789437,africa
0.5526530121451715,0.3960293831348908,africa
0.5481940617371038,0.42131244250467037,africa
0.5892316678159886,0.5110712437679057,africa
0.5227561832440962,0.5752045851958449,africa
0.557917285216861,0.5874077294961438,africa
0.5127291927330792,0.5182758619707075,africa
0.5481368075247586,0.5156352418027116,africa
0.5683058907470767,0.49838769259130977,africa
0.5790369185921183,0.5071245291861497,africa
0.5146107992660583,0.5509343877927216,africa
0.5615388764519705,0.5256489988428494,africa
0.5500868608794488,0.4699545537059453,africa
0.5651280724634646,0.5398746736008727,africa
0.571063324587745,0.4522599870438969,africa
0.5562489296112728,0.5301691120286893,africa
0.5791094057829232,0.5260401463144694,africa
0.5836422433054607,0.4233408782263799,africa
0.5436572920933966,0.4922371411238129,africa
0.5495165840143991,0.5337284530818218,africa
0.5559989521292575,0.45064716610990074,africa
0.5780512487481139,0.48659565206188793,africa
0.5085345739448196,0.5456067213680061,africa
0.5812165335715891,0.5290437355845004,africa
0.5716363164656271,0.42300097967594164,africa
0.5682338743014083,0.4272962527073978,africa
0.5341273354814436,0.5653331940454317,africa
0.5628054812026991,0.40458644925568443,africa
0.5192143355328933,0.5960177761262784,africa
0.5841296398283976,0.5504247865146872,africa
0.578012449538371,0.5508743968184102,africa
0.5170911922285283,0.5742776440181554,africa
0.5294139772685459,0.5143127891362741,africa
0.5782007719309309,0.4763641758044389,africa
0.5988872906378939,0.45850382226907915,africa
0.5163319770467933,0.5938372649183654,africa
0.4950047174054082,0.546286850673385,africa
0.5975487308953411,0.5043990073574202,africa
0.5441123685075445,0.507519449588049,africa
0.5630564217652585,0.4238902209487643,africa
0.5697621614744035,0.5278342492730533,africa
0.5591127330741148,0.45416286392605154,africa
0.5151521198577338,0.5762649023250481,africa
0.5525953653332228,0.5484820489797321,africa
0.5185124489924543,0.5282394879221415,africa
0.5668880527274617,0.5112271084919866,africa
0.5049028903272402,0.5235793762659423,africa
0.5132704496370875,0.5447459075993921,africa
0.5612344963116628,0.5598983627745034,africa
0.578512714415523,0.43583164960796184,africa
0.5175612401070764,0.5501791947727899,africa
0.5476873399923164,0.4312614848060303,africa
0.5530594981879957,0.5618143232140018,africa
0.5485384821911075,0.5709171306677803,africa
0.57032980075295,0.5280887452301473,africa
0.5745143571254876,0.4737751349117425,africa
0.5663883833050672,0.585204852131948,africa
0.5636850809146127,0.5777183037359814,africa
0.5167569403422296,0.5137303664188475,africa
0.5097268500146299,0.5732998842003485,africa
0.5857382388192871,0.522375804122327,africa
0.5475633181370777,0.5697068644033305,africa
0.5180459766319238,0.5393997805124592,africa
0.569567602535211,0.4976583768080918,africa
0.5909028441775114,0.5109155884637219,africa
0.5594445540940688,0.44452428372129715,africa
0.5013747960698001,0.5378797586026172,africa
0.6117840529790708,0.524612302133187,africa
0.6148360757733853,0.507238965712478,africa
0.5610538790389715,0.5513482701919534,africa
0.4790282864528712,0.5359727875172022,africa
0.567889847122755,0.5562203688806985,africa
0.5734859901128558,0.4526499336816203,africa
0.5516417974093266,0.46452949900544727,africa
0.5047772447512116,0.5584907725307372,africa
0.49020180328337326,0.5487731258462559,africa
0.599166332104582,0.4968960658854187,africa
0.5360585825092476,0.522885227027934,africa
0.5119318716219479,0.5475601073279562,africa
0.581937421477681,0.4208751640685141,africa
0.5428049507049766,0.443731639863962,africa
0.5526840947180759,0.4811165056933202,africa
0.5536272248255164,0.41634233323260816,africa
0.4876473642913116,0.5467071144216257,africa
0.5390613664123886,0.4885894270705219,africa
0.534899586682496,0.524485522059448,africa
0.5254358212032455,0.545691449888413,africa
0.5432400207639395,0.4370901417152997,africa
0.5347104306060875,0.5526324034110689,africa
0.5665058525186984,0.5320392748771247,africa
0.5963733946077105,0.48969751753997914,africa
0.5261227641790381,0.5790054898008998,africa
0.5120799897931965,0.5394536851701016,africa
0.5628259850912168,0.5213426167964308,africa
0.5962275633309336,0.5247947500651811,africa
0.821908675917528,0.42163117250166937,australia
0.8101778920131384,0.40669259428673754,australia
0.7705518901361786,0.4064793570002335,australia
0.8289122392357278,0.400255427670145,australia
0.8189164282757558,0.45777337926982686,australia
0.8029309693603549,0.40523286544956827,australia
0.7635315157114343,0.4028332925511473,australia
0.7881824664026936,0.44188339543375865,australia
0.7807193561588172,0.41756595910471817,australia
0.7708071685138788,0.3992030879241094,australia
0.7640038751500836,0.4322912654207165,australia
0.8307620645441313,0.40813365496572096,australia
0.7759278834120351,0.4304689037816024,australia
0.8231859220597576,0.39629229034863755,australia
0.8354371275753073,0.39135407104443376,australia
0.7923908834215226,0.4445619925650839,australia
0.7917641905640636,0.40858301181246903,australia
0.8304464223790589,0.4214957957388197,australia
0.829531104496094,0.4188236266566281,australia
0.783304358983497,0.4310368119944332,australia
0.803463139596887,0.41477549704122996,australia
0.8168923454933241,0.39142750317878205,australia
0.8301476865115562,0.43824371636516524,australia
0.7656084316784127,0.3943677791412522,australia
0.7913708202788031,0.45199720155849743,australia
0.826631955281075,0.4229457271418855,australia
0.8146183987696255,0.4165169968529462,australia
0.7744815987130054,0.416359891861671,australia
0.8312753058870146,0.4118051558925977,australia
0.7898025911383781,0.4512846022660786,australia
0.8118243752893951,0.4083600338076838,australia
0.7920668264157428,0.4155493645273751,australia
0.777304774939665,0.4113661531811631,australia
0.8039521272994642,0.40370760696661556,australia
0.7858311153237523,0.417130543080072,australia
0.8200407178230902,0.3886551306397801,australia
0.8249164363824767,0.389720596104719,australia
0.777949702758574,0.414028979495354,australia
0.8408167074148479,0.4228563825920071,australia
0.7605290472337469,0.43167288231492984,australia
0.8020916357229724,0.43837049040378384,australia
0.7784840459819634,0.4062443070331505,australia
0.8171089526635946,0.40929889066231373,australia
0.8292261196206642,0.4025745472182889,australia
0.7835309241455694,0.4403967452022217,australia
0.8183740480922564,0.43529593956286383,australia
0.8177942945938373,0.45805888914230897,australia
0.7632824580050735,0.41400692387281146,australia
0.7879777391082008,0.42966846608670184,australia
0.8298095115568818,0.43593693240003195,australia
0.773308277668655,0.4014695146431583,australia
0.8301995386004768,0.37188974584957224,australia
0.8296587224049197,0.3975843381829419,australia
0.7860478986291384,0.41741878210620187,australia
0.7889769326086601,0.4087003230505861,australia
0.7987408162496131,0.4041407552353675,australia
0.798221502717813,0.41716409397802,australia
